Log file open, 01/05/23 09:58:01
[2023.01.05-17.38.02:505][712]LogWorldPartition: Warning: Can't load actor guid `228A9B534294509B224D53A618B59706` ('HLOD0_Instancing_000000007bb96928') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/3V/5E7YRRLHOPYOL7E03MPXZX'
[2023.01.05-17.38.02:505][712]LogWorldPartition: Warning: Can't load actor guid `F4E703D045A6833E45ADA0B8F9C4890B` ('HLOD0_Instancing_000000004feb735e') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/CK/3U7ZZLZZY4U2JGYD4CD484'
[2023.01.05-17.38.02:505][712]LogWorldPartition: Warning: Can't load actor guid `B496893B4B0DBAD474FFCD9EAEE9D352` ('HLOD0_Instancing_0000000056fbfcde') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/CM/ZZ4QMO3QO20LLLWIKB49QY'
[2023.01.05-17.38.02:505][712]LogWorldPartition: Warning: Can't load actor guid `1D7DC2714A278DF29A5EE68AE546597A` ('HLOD0_Instancing_00000000277a8666') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/JP/OEPEEFQ7A0CTPWQWFEJ9PV'
[2023.01.05-17.38.02:505][712]LogWorldPartition: Warning: Can't load actor guid `80FF581E4FE4215B2068F1AFA94E0968` ('HLOD0_Instancing_0000000045fa3dc2') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/JP/IUFBX0244AWDZMZZHDKTKO'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `19E0F400432F2CC0ADF73EA48C107A53` ('HLOD0_Instancing_0000000013563922') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/U7/26ZHDTM3CBW86ZMVC0MC81'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `736DB8384EECBCCCDA745C8C29C2140D` ('HLOD0_Instancing_00000000f189c022') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/4/XH/833TP0FSFQQBWAZGJXKH6A'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `391CBAE6451D85ABC3D467A458600BB9` ('HLOD0_Instancing_00000000d84a2e5a') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/5/L9/WMO74VATJJT97G0ETQHDV9'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `00A8FB3B43E733B56A5585ADAC64585A` ('HLOD0_Instancing_00000000ea248747') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/5/ON/R223RRK3MH511F5YGGE4W1'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `0B6A8C9647187D3A49245BA993A3E1C5` ('HLOD0_Instancing_0000000016e3f9ab') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/5/PI/Q9H1B01GIQ3UAILDCXPKFD'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `851A759D4F6D8E901FEF83847B3BB43D` ('HLOD0_Instancing_00000000589398c3') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/5/SE/IMNTWHEYXWFLFNO0VMZCOH'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `53DF6BCB46D348054C2B569842C8D2CF` ('HLOD0_Instancing_000000002ef26eb8') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/6/CV/ZVNWWCCOSQTHJQ00OL87PP'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `14317BBA411C3F7123D509B224B2ADE0` ('HLOD0_Instancing_00000000540f823d') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/6/MN/ZRKV9F579IVFLFFQFWCNP1'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `C8BF61E843356EEB65D9779F1B106332` ('HLOD0_Instancing_00000000c00ec4b5') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/6/N5/WGVE0AJGDUHGENADZV58M8'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `8252E67A45AF84C4C0A6BD88ABCE1CD0` ('HLOD0_Instancing_00000000d63e134d') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/6/OY/I7W1YSC8BUMH1JML1SHYXU'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `EDA0A1FD405BC03AE093ABBCDC7D9CA5` ('HLOD0_Instancing_00000000a73cde12') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/6/WR/5KB6IQ3V0QMTIH5VVAM109'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `552EEF7C4B3949A07AC351A1542D6FBB` ('HLOD0_Instancing_0000000012d2b5a6') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/7/2P/WBW9CAOQGGZICLNBCFDJSB'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `EA6FF2784D67D03BA1D8A8A741324350` ('HLOD0_Instancing_00000000dc9b511f') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/7/F4/M3J0ZJ0BV28M5Q99SOM48Q'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `8A8E01274F6FA092A6F20CA168B690C5` ('HLOD0_Instancing_00000000756bc398') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/7/Q1/OIHEIVHOC755KY4AIIXZHW'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `3C21CA9A4D9727B9E1D5808D2DBEA56E` ('HLOD0_Instancing_0000000057d513c4') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/7/V1/G2IAL67Q51RDGY0JARYZFC'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `A89683FE4D1E0C90EEB664B4FD413D83` ('HLOD0_Instancing_00000000ae815460') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/8/67/SCIVTASLB1G49QJSTRVO2P'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `51BF68734BFA681690A183ADBF1655E2` ('HLOD0_Instancing_000000002dc52928') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/8/8P/TLD3VX5ZWRDBTWGHZBD6B2'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `40404F704104D816586C5FA9487433D0` ('HLOD0_Instancing_00000000590dd8d0') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/8/9E/VK298XRD5A11VYGHFC41A9'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `6BE227904051705E261661AA2D511554` ('HLOD0_Instancing_000000007c7efdc7') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/8/VM/KITGMOBNCKMQD53U939GKS'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `25D5FE604258EA1057C538B34072482E` ('HLOD0_Instancing_00000000f0784cb4') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/A/5T/8AVXKOA01TLOBAI26Z84M0'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `4328ED974775673185E015B69DD99DBC` ('HLOD0_Instancing_0000000044625dde') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/A/8F/UILAR7KZF01SB5K1TYIOQU'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `E4E1F1804302050672F9008B95EA71B1` ('HLOD0_Instancing_000000003393e7ba') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/B/EF/AVEFB64683AQF9CJYB93DM'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `4DC277034D883728A100AD96037AD2B2` ('HLOD0_Instancing_000000009639f7d3') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/B/XN/M3T3ZY3QR38M3HXIVWF08Z'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `815A36ED46E45B01A1DC3DBB2BCCA6DC` ('HLOD0_Instancing_000000004be17f76') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/C/UL/XUI40KZY0W19J25ADZ69HZ'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `A6884A534D0491C5DE97BDA68DF19970` ('HLOD0_Instancing_00000000e771c6ac') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/C/V2/79GVO9T8L33D7PL17IOCH8'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `A352FA744776A837E827BD8FD622D2BF` ('HLOD0_Instancing_00000000725c25b5') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/D/1C/J2AQ1EOULFDGSSVCOF21IT'
[2023.01.05-17.38.02:506][712]LogWorldPartition: Warning: Can't load actor guid `3FBA063F4E89784CC61E368A2019762A` ('HLOD0_Instancing_000000009da6e84b') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/D/AK/1ZC2T0VGQ3SM7U375JQUCB'
[2023.01.05-17.38.02:507][712]LogWorldPartition: Warning: Can't load actor guid `709BACE64B30BF18B99529BD1B321A03` ('HLOD0_Instancing_00000000a68d5e96') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/0N/MJ50OORWK9B5CCTZI745ZN'
[2023.01.05-17.38.02:507][712]LogWorldPartition: Warning: Can't load actor guid `2C63036741E39B2B740547826855AF81` ('HLOD0_Instancing_0000000069c9b8f4') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/2T/LW1MREPFXBPLJCYEDJ1QEP'
[2023.01.05-17.38.02:507][712]LogWorldPartition: Warning: Can't load actor guid `407BD9884AC7D91C2B7C99BFDC32F417` ('HLOD0_Instancing_0000000027c3e1de') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/35/J016PIHOM9QMV09QAXSB71'
[2023.01.05-17.38.02:507][712]LogWorldPartition: Warning: Can't load actor guid `6105DFC8455BD6187C58599574DAB74F` ('HLOD0_Instancing_00000000057d7667') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/5J/220CT5CUS77FQ1Y0UX22G1'
[2023.01.05-17.38.02:507][712]LogWorldPartition: Warning: Can't load actor guid `A8B4876248DB74DA27700C87A6A081D9` ('HLOD0_Instancing_00000000df8db286') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/9D/DB7HESC98L3P1C0EXJ9VNN'
[2023.01.05-17.38.02:507][712]LogWorldPartition: Warning: Can't load actor guid `914F0A874E78636614A9F7903A68479C` ('HLOD0_Instancing_000000008d050c1d') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/AJ/7C8JC8FV0F2O6Y16RNPPG5'
[2023.01.05-17.38.02:507][712]LogWorldPartition: Warning: Can't load actor guid `4B218C654A6BB67D74CCC9962953B492` ('HLOD0_Instancing_0000000099f5c3eb') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/QA/56OJ68IEIQK6AZD998V9AC'
[2023.01.05-17.38.02:507][712]LogWorldPartition: Warning: Can't load actor guid `A707A1094E72530E573C4BA9C06EC397` ('HLOD0_Instancing_00000000e80cbd95') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/E/W5/RZKDGOKU0HOUR9XR3OORWP'
[2023.01.05-17.38.02:507][712]LogWorldPartition: Warning: Can't load actor guid `6C0B3A974F0332D4078427892E1DF9FC` ('HLOD0_Instancing_000000003106dab4') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/F/3O/LQ9LHAPSPR2ZQON593WMVL'
[2023.01.05-17.38.02:507][712]LogWorldPartition: Display: GenerateStreaming took 2 ms (total: 2.25 sec)
[2023.01.05-17.38.02:507][712]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.05-17.38.02:507][712]PIE: New page: PIE session: game (Jan 5, 2023, 5:38:02 AM)
[2023.01.05-17.38.02:507][712]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_game
[2023.01.05-17.38.02:511][712]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003514s)
[2023.01.05-17.38.02:511][712]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/game.game to /Game/UEDPIE_0_game.game (0.003548s)
[2023.01.05-17.38.02:511][712]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.05-17.38.02:511][712]LogAIModule: Creating AISystem for world game
[2023.01.05-17.38.02:512][712]LogWorldPartition: ULevel::OnLevelLoaded(game)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.01.05-17.38.02:512][712]LogWorldPartition: Display: WorldPartition initialize started...
[2023.01.05-17.38.02:512][712]LogWorldPartition: UWorldPartition::Initialize(Asset=game, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.01.05-17.38.02:512][712]LogContentBundle: [Container: game] Creating new contrainer.
[2023.01.05-17.38.02:512][712]LogWorldPartition: Display: WorldPartition initialize took 484 us (total: 359 ms)
[2023.01.05-17.38.02:513][712]LogPlayLevel: PIE: World Init took: (0.001518s)
[2023.01.05-17.38.02:589][712]LogUObjectHash: Compacting FUObjectHashTables data took   1.50ms
[2023.01.05-17.38.02:593][712]LogAudio: Display: Creating Audio Device:                 Id: 26, Scope: Unique, Realtime: True
[2023.01.05-17.38.02:593][712]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.05-17.38.02:593][712]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.05-17.38.02:593][712]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.05-17.38.02:593][712]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.05-17.38.02:593][712]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.05-17.38.02:593][712]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.05-17.38.02:593][712]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.05-17.38.02:593][712]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.05-17.38.02:593][712]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.05-17.38.02:594][712]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.05-17.38.02:594][712]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.05-17.38.02:596][712]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.05-17.38.02:833][712]LogAudioMixer: Display: Using Audio Hardware Device Headset Earphone (CORSAIR VOID ELITE USB Gaming Headset)
[2023.01.05-17.38.02:834][712]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.05-17.38.02:834][712]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.05-17.38.02:834][712]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.05-17.38.02:835][712]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=26
[2023.01.05-17.38.02:835][712]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=8, Samples=8192, InstanceID=26
[2023.01.05-17.38.02:836][712]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=26
[2023.01.05-17.38.02:836][712]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=26
[2023.01.05-17.38.02:836][712]LogInit: FAudioDevice initialized.
[2023.01.05-17.38.02:836][712]LogAudio: Display: Audio Device (ID: 26) registered with world 'game'.
[2023.01.05-17.38.02:842][712]LogLoad: Game class is 'GameModeBase'
[2023.01.05-17.38.02:842][712]LogWorld: Bringing World /Game/UEDPIE_0_game.game up for play (max tick rate 0) at 2023.01.05-11.38.02
[2023.01.05-17.38.02:842][712]LogWorld: Bringing up level for play took: 0.000431
[2023.01.05-17.38.02:844][712]LogOnline: OSS: Created online subsystem instance for: :Context_42
[2023.01.05-17.38.02:845][712]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=12805.839 Y=32446.977 Z=9473.056
[2023.01.05-17.38.02:845][712]LogWorldPartition: UWorldPartitionStreamingPolicy: CellsToActivate(2), CellsToLoad(0), CellsToUnload(0)
[2023.01.05-17.38.02:845][712]LogWorldPartition: UWorldPartitionStreamingPolicy: Sources[0] = X=12805.839 Y=32446.977 Z=9473.056,P=0.000000 Y=53.657830 R=-0.000000
[2023.01.05-17.38.02:992][712]PIE: Server logged in
[2023.01.05-17.38.02:993][712]PIE: Play in editor total start time 0.492 seconds.
[2023.01.05-17.38.06:461][116]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.05-17.38.06:462][116]LogWorld: BeginTearingDown for /Game/UEDPIE_0_game
[2023.01.05-17.38.06:462][116]LogWorld: UWorld::CleanupWorld for game, bSessionEnded=true, bCleanupResources=true
[2023.01.05-17.38.06:463][116]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.05-17.38.06:463][116]LogContentBundle: [Container: game] Deleting container.
[2023.01.05-17.38.06:466][116]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.05-17.38.06:472][116]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.05-17.38.06:557][116]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.05-17.38.06:557][116]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=26
[2023.01.05-17.38.06:558][116]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=26
[2023.01.05-17.38.06:565][116]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.05-17.38.06:570][116]LogUObjectHash: Compacting FUObjectHashTables data took   1.69ms
[2023.01.05-17.38.06:635][117]LogPlayLevel: Display: Destroying online subsystem :Context_42
[2023.01.05-17.38.57:950][339]BlueprintLog: New page: Compile ControllerPawn
[2023.01.05-17.38.58:055][339]LogUObjectHash: Compacting FUObjectHashTables data took   1.66ms
[2023.01.05-17.38.59:493][464]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.05-17.38.59:500][464]LogContentBundle: [Container: game] Generating Streaming for 0 Content Bundles.
[2023.01.05-17.38.59:503][464]LogWorldPartition: Display: GenerateStreaming started...
[2023.01.05-17.38.59:503][464]LogWorldPartition: Display: GetPartitionedActors started...
[2023.01.05-17.38.59:503][464]LogWorldPartition: Display: GetPartitionedActors took 12 us (total: 646 us)
[2023.01.05-17.38.59:504][464]LogWorldPartition: Warning: Can't load actor guid `C38F770B402FDA305201AFA2CD90F3FD` ('HLOD0_Instancing_00000000508891d2') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/77/QTK2TOFAKUCC4OH745GDVF'
[2023.01.05-17.38.59:504][464]LogWorldPartition: Warning: Can't load actor guid `6845AB9B4CDD0C0D192617A71808D441` ('HLOD0_Instancing_00000000db5f9a5d') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/AB/1QCGE91T5EQQ9UTKOHSCH9'
[2023.01.05-17.38.59:504][464]LogWorldPartition: Warning: Can't load actor guid `E59F676A481F984F679D059A0974AD9F` ('HLOD0_Instancing_00000000230aa77d') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/DN/XR8P0OHQ2UMD5YU47C20EK'
[2023.01.05-17.38.59:504][464]LogWorldPartition: Warning: Can't load actor guid `3DED43BD4DE10A4A422617A58713A463` ('HLOD0_Instancing_000000003dc2da02') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/G8/NGJ7QFQVTY01UZE0GQ5QX3'
[2023.01.05-17.38.59:504][464]LogWorldPartition: Warning: Can't load actor guid `48365B364D8B19943415A6A5910D1BDE` ('HLOD0_Instancing_0000000059769322') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/K2/C74PLGXI2R9LW6IVE6AVMG'
[2023.01.05-17.38.59:504][464]LogWorldPartition: Warning: Can't load actor guid `7BBE98354AD9D862E281199C9BDB0E57` ('HLOD0_Instancing_00000000b5f3d2cc') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/T3/SQJ7JELAW5XSTP1JS5QJMH'
[2023.01.05-17.38.59:504][464]LogWorldPartition: Warning: Can't load actor guid `DEA9B7AC437BBF0212C5CD9E3291C8D0` ('HLOD0_Instancing_000000002736acc5') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/UK/3OKX6C10NWGHVWYQ7NH21G'
[2023.01.05-17.38.59:504][464]LogWorldPartition: Warning: Can't load actor guid `DAF7DF5345F2A050AE37B8A6C682B69C` ('HLOD0_Instancing_00000000996e8bf0') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/UP/XJC4J420XXOSGPB2F4H7ED'
[2023.01.05-17.38.59:504][464]LogWorldPartition: Warning: Can't load actor guid `F03A0B1E470D94B057853892C49B8D08` ('HLOD0_Instancing_000000000852772e') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/XB/YH1MJRWSG6K7YKOSQWYADL'
[2023.01.05-17.38.59:504][464]LogWorldPartition: Warning: Can't load actor guid `A22807CB4E068FED5D458F928328F794` ('HLOD0_Instancing_00000000ddf5480a') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/0/Z0/SDO6T5HIB7O50OBHISZCIX'
[2023.01.05-17.38.59:504][464]LogWorldPartition: Warning: Can't load actor guid `AD5DB85A47406CDEDC99B097F17AB425` ('HLOD0_Instancing_00000000eef22c50') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/1/9R/JT69U2ZIH2ZJJUXUASV0F0'
[2023.01.05-17.38.59:504][464]LogWorldPartition: Warning: Can't load actor guid `32D1D49D4DAA79F164A0E7A0FD10EFDB` ('HLOD0_Instancing_00000000a852d28c') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/1/BZ/AQH36VQUL6RRNO1G8N89X8'
[2023.01.05-17.38.59:504][464]LogWorldPartition: Warning: Can't load actor guid `45625FF44D0EAF637F858CB667DFA822` ('HLOD0_Instancing_00000000893b99cf') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/1/MS/53FFO8N8QMR5EZSU2BXG3T'
[2023.01.05-17.38.59:504][464]LogWorldPartition: Warning: Can't load actor guid `0E67028948A17888484F83BB3023D9B9` ('HLOD0_Instancing_00000000e27c95f8') from package '/Engine/__ExternalActors__/Maps/Templates/OpenWorld/2/1T/ZL0Y1EEN97U5ZPYDIC5SAL'
